featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,13 December 2020,03:50:30,Good experience, Post Doc Fellow,Hong Kong,"13 December 2020
""Good experience""
4.0
★★★★★
Former Employee ",full-time,,0,convenient location/ good facilities / good officemates,salary not so good/office is not good,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Recommends,,,,,
0,0,0,25 November 2020,17:18:06,Quick review, PhD Student,Hong Kong,"25 November 2020
""Quick review""
5.0
★★★★★
Current Employee ",full-time,,0,strong faculty and money support,small campus and space for research,,5.0,,,,,,,,,,,,
0,0,0,7 December 2020,19:02:55,Normal Uni, Office Clerk,Hong Kong,"7 December 2020
""Normal Uni""
3.0
★★★★★
Former Employee ",part-time,,0,"Regular working hours, no need to OT",weak labor union to safeguard interests of staff,,3.0,,,,,,,,,,,,
0,0,1,18 November 2020,00:41:40,Awesome!,,,"18 November 2020
""Awesome!""
5.0
★★★★★
Current Employee ",part-time,,0,Creative Thinking and Explorative Projects,I don't see any problems with this job.,,5.0,,,,,,,,,,,,
0,0,0,14 November 2020,08:00:50,., Doctor,Hong Kong,"14 November 2020
"".""
5.0
★★★★★
Current Employee ",full-time,,0,good environment for the research,The overall space is little,,5.0,3.0,2.0,4.0,2.0,3.0,3.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,26 November 2020,21:27:09,OK, Executive Officer,Hong Kong,"26 November 2020
""OK""
3.0
★★★★★
Current Employee ",full-time,,0,location middle of the city,The campus seems too small,,3.0,,,,,,,,,,,,
0,0,0,6 November 2020,06:46:44,Good pay, Research Assistant,"Kwun Tong, Kowloon City","6 November 2020
""Good pay""
5.0
★★★★★
Former Employee ",full-time,,0,"Depending on the research group and PI, the monthly salary can easily be over 20K",Some PIs might ask you to work overtime,,5.0,5.0,2.0,2.0,2.0,2.0,2.0,,,,,,
0,0,0,4 November 2020,19:05:03,A nice part-time opportunity, Student Helper,,,part-time, less than a year,0,"Nice and understanding supervisor, decent payment",I can think of nothing to be commented on,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,
0,0,1,17 November 2020,09:32:11,XXXXXXX,,Hong Kong,"17 November 2020
""XXXXXXX""
3.0
★★★★★
Current Employee ",part-time,,0,good to be in there,wages are too low in my view,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,1 November 2020,19:14:03,PhD Research Student, PhD Research Student,Hong Kong,"1 November 2020
""PhD Research Student""
5.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Flexible working and good working environment,I think there is no disadvantage.,,5.0,5.0,4.0,5.0,3.0,5.0,3.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,14 November 2020,03:21:43,Nice job, Research Assistant,Hong Kong,"14 November 2020
""Nice job""
3.0
★★★★★
Former Employee ",full-time, more than a year,0,"easy and stable, no OT",My boss is not very nice.,,3.0,5.0,5.0,2.0,2.0,1.0,1.0,Doesn't Recommend,Positive Outlook,Approves of CEO,,,
0,0,0,30 October 2020,04:19:00,Research Assistant, Research Assistant,Hong Kong,"30 October 2020
""Research Assistant""
5.0
★★★★★
Current Employee ",part-time, less than a year,0,Work from home is available,Sometimes the academic papers can be quite difficult to understand,,5.0,4.0,3.0,2.0,3.0,3.0,2.0,,,,,,
0,0,0,26 October 2020,20:10:46,Good university great experience working there, Assistant Professor,Hong Kong,"26 October 2020
""Good university great experience working there""
5.0
★★★★★
Current Employee ",full-time,,0,"focus on growth, fast moving",a bit too fast moving. rules change too often,rules and people in university administration change to often. university is too greedy for growth insteand of a focus on quality.,5.0,3.0,3.0,5.0,5.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,9 November 2020,08:34:24,gd, Research Assistant,,"9 November 2020
""gd""
4.0
★★★★★
Current Employee ",part-time,,0,good research environment and partners,depends on different department tho,,4.0,,,,,,,,,,,,
0,0,0,26 October 2020,03:47:25,Physics Student, University Student,Hong Kong,"26 October 2020
""Physics Student""
5.0
★★★★★
Current Employee ",full-time,,0,High quality teaching support and source for self-studying,The workload is stress and tension,,5.0,,,,,,,,,,,,
0,0,0,2 November 2020,03:03:24,Student helper, Student Helper,Hong Kong,"2 November 2020
""Student helper""
3.0
★★★★★
Former Employee ",part-time,,0,offering chance for students to learn and prepare than to the workplace,a bit boring job for students,,3.0,,,,,,,,,,,,
0,0,0,31 October 2020,22:51:13,Internship, Intern,Hong Kong,"31 October 2020
""Internship""
4.0
★★★★★
Current Employee ",full-time,,0,"Good location, cheap food, MTR is near",Not engaging workspace and community itself,,4.0,,,,,,,,,,,,
0,0,0,16 October 2020,05:31:56,working experience in cityu, Research Assistant,Hong Kong,"16 October 2020
""working experience in cityu""
5.0
★★★★★
Current Employee ",full-time,,0,everything is fine for such an experience,nothing wrong with this position,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,14 October 2020,11:47:27,The best place to work, Researcher,Hong Kong,"14 October 2020
""The best place to work""
5.0
★★★★★
Current Employee ",full-time, more than 3 years,0,"International environment in Hong Kong, and World Class University",There is high toxicity in Hong Kong,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,27 October 2020,19:53:46,It's Fine, Undergraduate Research Assistant,Hong Kong,"27 October 2020
""It's Fine""
4.0
★★★★★
Former Employee ",part-time,,0,"Interesting work, good exposure for students",Can't think of anything in particular,,4.0,,,,,,,,,,,,
0,0,0,24 October 2020,08:26:33,"OVP(DE), high starting salary point, low increasing rate", Training Officer,"Kwun Tong, Kowloon City","24 October 2020
""OVP(DE), high starting salary point, low increasing rate""
2.0
★★★★★
Current Employee ",full-time,,0,"- The colleagues in low and middle level are friendly
- The comradery level is huge
- The salary starting point is high and generous","- Salary increasing rate is horrendously low
- Personnel in the manger level are harsh and mean
- VP is caring expenses very much
- Lack of support and resources
- The office is low-tech while working on a project related to IT education in primary schools
- Terrible communication between middle level and management level","- Salary incresing rate should be higher
- Be realistic, don't just stay in the ivory tower, look into the real job market
- Be more generous on the expenses and working hour
- Input more on high-tech equipment",2.0,5.0,1.0,3.0,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,0,21 October 2020,04:17:35,RA at CityU of HK, Research Assistant,Hong Kong,"21 October 2020
""RA at CityU of HK""
4.0
★★★★★
Former Employee ",full-time,,0,very nice supervisor; good teammates,Salary is not very good,,4.0,,,,,,,,,,,,
0,0,0,1 October 2020,18:52:48,Best University!, Undergraduate Student,,"1 October 2020
""Best University!""
5.0
★★★★★
Current Employee ",full-time, less than a year,0,"good facilities, high-quality teaching, great buildings","nothing, its an undoubtedly wonderful university",,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,12 October 2020,02:20:31,Review, Research Assistant,"Kowloon Tong, Kowloon City","12 October 2020
""Review""
4.0
★★★★★
Former Employee ",full-time,,0,"nice canteen, friendly working atmosphere",na. i am quite satisfied,,4.0,,,,,,,,,,,,
0,0,0,8 October 2020,21:38:21,RA life, Research Assistant,Hong Kong,"8 October 2020
""RA life""
3.0
★★★★★
Current Employee ",full-time,,0,good location and transportation diversity,tough workload and poor canteen,,3.0,,,,,,,,,,,,
0,0,0,14 September 2020,05:58:51,Part time research assistant, Research Assistant,,"14 September 2020
""Part time research assistant""
5.0
★★★★★
Current Employee ",part-time,,0,"Great learning experience
Supportive mentor and colleagues 
Innovative projects to work on",Salary is very low compared to the market rates,,5.0,,,,,,,,,,,,
0,0,0,21 September 2020,03:32:10,Good experience, Teaching Assistant,,"21 September 2020
""Good experience""
4.0
★★★★★
Current Employee ",part-time,,0,Hands-on experience in teaching and opportunity for in-class presentation to students,Need to manage time while taking courses,,4.0,5.0,4.0,,3.0,3.0,4.0,,,,,,
0,0,0,26 August 2020,23:37:39,Nothing special, Research Assistant,"Kowloon City, Kowloon City","26 August 2020
""Nothing special""
5.0
★★★★★
Current Employee ",full-time,,0,wonderful place to eat and shop,expensive place to eat and shop,,5.0,,,,,,,,,,,,
0,0,0,10 September 2020,01:15:11,"If you can, pick other universities", Senior Research Assistant,,"10 September 2020
""If you can, pick other universities""
2.0
★★★★★
Former Employee ",part-time, more than 3 years,0,It’s in downtown Hong Kong.,"The culture of the people in Cityu, in many departments there is plenty of vicious competition.",,2.0,1.0,1.0,,2.0,3.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,0,24 September 2020,07:53:21,No, Assistant Professor,Hong Kong,"24 September 2020
""No""
1.0
★★★★★
Current Employee ",full-time,,0,Less competitive early to promote,The school only looks at ranking,,1.0,,,,,,,,,,,,
0,0,0,18 August 2020,08:46:14,Review, Research Assistant,Hong Kong,"18 August 2020
""Review""
5.0
★★★★★
Current Employee ",full-time,,0,"Good location, high salary, interesting","Small, crowded, a a a",,5.0,,,,,,,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,23 September 2020,15:35:55,Fat cat president, Research Assistant,Hong Kong,"23 September 2020
""Fat cat president""
1.0
★★★★★
Former Employee ",full-time, more than 3 years,0,Mushroom cloud in a gym,"Fat cat president who earns more than what he 
deserves",Fire that Fat cat president,1.0,1.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,1,1 September 2020,02:33:03,Office,,,"1 September 2020
""Office""
4.0
★★★★★
Former Employee ",part-time,,0,flexible work hour and low workload,office is closed during long lunch hours,,4.0,,,,,,,,,,,,
0,0,0,22 August 2020,22:16:24,Overall good experience, Research Assistant,Hong Kong,"22 August 2020
""Overall good experience""
4.0
★★★★★
Former Employee ",full-time,,0,Work time and style are flexible,The pay is relatively low,,4.0,,,,,,,,,,,,
0,0,0,16 August 2020,09:11:51,academic research, Researcher,Hong Kong,"16 August 2020
""academic research""
4.0
★★★★★
Current Employee ",full-time,,0,A rigorous institution for academic research,Somewhat limited resources (for some research fields,,4.0,,,,,,,,,,,,
0,0,0,8 August 2020,08:00:19,CityU graduate student opportunity and the payment, PhD Candidate,Hong Kong,"8 August 2020
""CityU graduate student opportunity and the payment""
4.0
★★★★★
Former Employee ",full-time, more than 3 years,0,"Good to be a graduate student in CityU you will learn a lot. Besides, you will work some best brain in your Laboratory",You have to work very hard to succeed in this kind of environment,,4.0,3.0,4.0,,4.0,3.0,4.0,Recommends,,,,,
0,0,0,24 August 2020,20:51:21,Job nature, Research Assistant,Hong Kong,"24 August 2020
""Job nature""
1.0
★★★★★
Former Employee ",full-time, more than a year,0,"free to work, good working environment","low salary, sometimes heavy workload",,1.0,1.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,0,3 August 2020,00:42:33,good, Student Helper,,"3 August 2020
""good""
3.0
★★★★★
Current Employee ",part-time, less than a year,0,- Great remuneration throughout the period,"- Boring
- No salary review after probation",,3.0,4.0,4.0,,4.0,4.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,31 July 2020,19:04:10,Reasonable, Clerical Officer II,"Kowloon Tong, Kowloon City","31 July 2020
""Reasonable""
3.0
★★★★★
Current Employee ",full-time, more than a year,0,Good medical package and got good colleagues to work with,Relatively low salary and low increasing rate of salary when you get promoted,,3.0,3.0,3.0,,2.0,4.0,2.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,27 July 2020,00:38:41,A university with improving global ranking, Career Advisor,Hong Kong,"27 July 2020
""A university with improving global ranking""
4.0
★★★★★
Current Employee ",part-time,,0,Values continuous improvement and branding,Campus may be too small,,4.0,3.0,3.0,,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,21 June 2020,10:54:56,good,,Hong Kong,"21 June 2020
""good""
5.0
★★★★★
Former Employee ",part-time,,0,"teaching experience, conduct lessons, have cert",it used up your study room quota.,,5.0,,,,,,,Recommends,,,,,
0,0,1,20 June 2020,02:50:37,Interesting Experience,,,"20 June 2020
""Interesting Experience""
5.0
★★★★★
Former Employee ",part-time, less than a year,0,Relaxing and easy work to do,may need to handle emergency,,5.0,,,,1.0,,,,,,,,
0,0,0,4 July 2020,04:52:37,Learning Experience, Research Assistant,Hong Kong,"4 July 2020
""Learning Experience""
4.0
★★★★★
Former Employee ",full-time, less than a year,0,"Nice colleagues, convenient location connected to the MTR and Festival Walk",Average canteen and limited gym space,,4.0,4.0,5.0,,4.0,4.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,1 July 2020,08:06:06,Enough to get by, PhD Graduate Student,Hong Kong,"1 July 2020
""Enough to get by""
4.0
★★★★★
Current Employee ",full-time,,0,The location is great and international,Too much stress and competition,,4.0,,,,,,,,,,,,
0,0,0,2 July 2020,02:32:45,Research Assistant, Research Assistant,Hong Kong,"2 July 2020
""Research Assistant""
3.0
★★★★★
Former Employee ",part-time,,0,"higher salary, and the time is vert flexible",your boss is very important,,3.0,,,,,,,,,,,,
0,0,0,23 June 2020,06:23:32,good, Research Assistant,"Kowloon City, Kowloon City","23 June 2020
""good""
4.0
★★★★★
Former Employee ",full-time,,0,high standard to follow rules,Not sure about what to do,,4.0,,,,,,,,,,,,
0,0,0,6 June 2020,03:33:23,great university, Finance,Hong Kong,"6 June 2020
""great university""
5.0
★★★★★
Former Employee ",full-time,,0,great experience working in this university,there is no negative comments,,5.0,,,,,,,,,,,,
0,0,0,10 June 2020,21:44:52,Graduate Studentship, PhD Student,Hong Kong,"10 June 2020
""Graduate Studentship""
4.0
★★★★★
Current Employee ",part-time,,0,"Enough to cover basic expenses during your studies, better than other countries.",Barely enough depending on your lifestyle,,4.0,,,,,,,,,,,,
0,0,0,2 June 2020,01:21:41,Nice campus working environment, Project Officer,"Kowloon Tong, Kowloon City","2 June 2020
""Nice campus working environment""
4.0
★★★★★
Current Employee ",full-time,,0,The team is the most important and the Student development department is a nice place to work at.,It does not have big change in every year so it may become less challenging.,,4.0,,,,,,,,,,,,
0,0,0,28 May 2020,21:55:42,"Good insitute, but the focus is on assets, and not on people.", PhD Candidate,Hong Kong,"28 May 2020
""Good insitute, but the focus is on assets, and not on people.""
2.0
★★★★★
Current Employee ",full-time,,0,"Stable environment, economic strong institute, relatively high ranked. Well equipped and good facilities.","Exploitative culture, extremely hierarchical and title oriented. Inflexible and strict. Very bureaucratic.",,2.0,2.0,2.0,,2.0,2.0,3.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,1,30 April 2020,01:03:49,Very good,,,"30 April 2020
""Very good""
5.0
★★★★★
Current Employee ",full-time,,0,"International working environment, developing at a fast pace.",Small campus and poor in office space,,5.0,,,,,,,Approves of CEO,,Approves of CEO,,,
0,0,0,30 April 2020,02:27:17,good benefits, Fresh Graduate,Hong Kong,"30 April 2020
""good benefits""
5.0
★★★★★
Former Employee ",part-time,,0,"good benefits 
pay on time",can be not transparent in recruitment,,5.0,4.0,4.0,,4.0,4.0,3.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,13 May 2020,01:12:02,generally good, Post Doctoral Fellow,Hong Kong,"13 May 2020
""generally good""
3.0
★★★★★
Current Employee ",full-time,,0,competitive salary and good environment,high working pressure and low possibility of staying,,3.0,,,,,,,,,,,,
0,0,0,28 May 2020,06:47:21,don't come here, Research Assistant,Hong Kong,"28 May 2020
""don't come here""
1.0
★★★★★
Current Employee ",full-time, more than a year,0,"nice mix of asian and western academics and culture at the university
cheap (by HK standards) canteen if you like asian food.","so many.... 
- Feels like a fortress with all the security measures.
- No care by the university towards the students during the protests
- Almost no sporting facilities
- No campus life outside work/study, no cafes/bars/events 
- Terrible weather and very hilly terrain make for so much sweating, some of the buildings are really far from the mtr, why isn't there a shuttle bus??
- Seems really hard to meet and socialise with other staff and students at the university",listen to what the students want.,1.0,1.0,1.0,,1.0,2.0,2.0,Doesn't Recommend,Negative Outlook,No Opinion of CEO,,,
0,0,0,6 May 2020,01:29:31,Goodest employer, Research Assistant,,"6 May 2020
""Goodest employer""
4.0
★★★★★
Current Employee ",full-time, less than a year,0,Food in school is good and cheap,Lack of sports related facilities,no,4.0,3.0,4.0,,3.0,3.0,4.0,Recommends,Positive Outlook,,,,
0,0,0,3 May 2020,19:52:35,Nice!, Research Assistant,Hong Kong,"3 May 2020
""Nice!""
3.0
★★★★★
Former Employee ",full-time,,0,"Location is perfect as it is located in Kowloon Tong, easily accessible",Limited working space but enough facilities and research equipment,,3.0,,,,4.0,,,,,,,,
0,0,0,15 April 2020,04:49:48,good, Project Assistant,Hong Kong,"15 April 2020
""good""
5.0
★★★★★
Former Employee ",full-time,,0,"equal opportunities, international environment, competitive salary",no medical insurance for project-based position,,5.0,5.0,3.0,,3.0,5.0,4.0,Recommends,Positive Outlook,,,,
0,0,0,29 April 2020,02:13:07,Teaching Assistant at city university of hong kong, Teaching Assistant,Hong Kong,"29 April 2020
""Teaching Assistant at city university of hong kong""
4.0
★★★★★
Current Employee ",full-time, more than 3 years,0,The salary is good for initial survival,there's only HKD500 hike every year,,4.0,3.0,5.0,,4.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,25 April 2020,09:32:47,Review on Job, Officer,,"25 April 2020
""Review on Job""
3.0
★★★★★
Former Employee ",full-time, less than a year,0,"Many Holidays, Medicial Benefits, Work Life Balance",Difficult to have promotion opportunity,,3.0,5.0,3.0,,3.0,3.0,2.0,,,,,,
0,0,0,8 April 2020,05:58:49,Reason to work at school, Student Helper,Hong Kong,"8 April 2020
""Reason to work at school""
5.0
★★★★★
Former Employee ",part-time, more than a year,0,To know more about the university that i stayed.,Can not seperate the working and study environment clearly.,,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,21 April 2020,01:30:39,OK, Media Executive,"Kowloon Tong, Kowloon City","21 April 2020
""OK""
4.0
★★★★★
Current Employee ",full-time, more than 5 years,0,friendly working environment with low conflicts,too lazy sometimes and salary not very high,good,4.0,,,,,,,Recommends,,Approves of CEO,,,
0,0,0,20 April 2020,19:11:53,Good pay amidst questionable management, Assistant Professor,Hong Kong,"20 April 2020
""Good pay amidst questionable management""
3.0
★★★★★
Current Employee ",full-time, more than 5 years,0,The pay is good when compared to universities in other countries.,"The management focused on traditional journal impact factors, thus developed indicators unfair to new and emerging disciplines. If you are working on an old discipline and published in IF >4 journals you will do well here. But if you aspires to establish yourself in a new area, and published conferences, books, and new journals, you will find little support here.

Also that the management seldom consults its faculties before deploying new policies. Most policies were discussed behind closed door and decreed university wide.","Promote good researchers from emerging disciplines into the core management team. Look at citation counts across all publications, not just journal IF, in measuring research rigor.",3.0,5.0,3.0,,3.0,5.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,0,4 April 2020,19:29:24,Educational institute, PhD Student,Hong Kong,"4 April 2020
""Educational institute""
5.0
★★★★★
Current Employee ",full-time,,0,"Research communities
Ease of educational resources
Advanced courses
Conferences and Expo",Closed from a long time,,5.0,4.0,5.0,,3.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,4 March 2020,21:43:34,NA, Research Assistant,"Kowloon Tong, Kowloon City","4 March 2020
""NA""
5.0
★★★★★
Current Employee ",full-time, less than a year,0,It is a flexible working environment.,It depends on the supervisor you follow and nature of project.,,5.0,5.0,5.0,,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,17 March 2020,07:35:43,Good employer, Research Assistant,Hong Kong,"17 March 2020
""Good employer""
4.0
★★★★★
Current Employee ",part-time,,0,Flexible working hours and respect employee,None of the disadvantages working here,,4.0,4.0,4.0,,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,5 March 2020,03:13:38,Professor,,Hong Kong,"5 March 2020
""Professor""
2.0
★★★★★
Current Employee ",part-time, more than 8 years,0,It has academically competent staff,too competitive and not family friendly,,2.0,2.0,1.0,,2.0,2.0,1.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,25 February 2020,20:47:39,Amazing Workplace, PhD Student,"Kowloon City, Kowloon City","25 February 2020
""Amazing Workplace""
4.0
★★★★★
Former Employee ",full-time, more than 3 years,0,"No pressure of work whatsoever the case may be. Excellent place to excel in the academic career. Faculty is very intelligent, innovative and always want to get something innovative out of you.","Even though you perform exceptionally well, you are not allowed to pursue your academic career as faculty after getting your highest degree. You need to go out of the Hong Kong to get some useful experience and then you should come back.",At least the management needs to increase the salaries of the staff according to the pay scale of the industrial level so as to maintain a good financial balance between the academics and industry.,4.0,5.0,5.0,,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,7 February 2020,05:54:26,Good School, Research Associate,,"7 February 2020
""Good School""
5.0
★★★★★
Former Employee ",full-time, more than 3 years,0,CityU is a young but energetic school,The campus is relatively small,,5.0,4.0,4.0,,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,5 February 2020,17:46:00,major in information system, Student Helper,"Kowloon City, Kowloon City","5 February 2020
""major in information system""
5.0
★★★★★
Current Employee ",part-time, less than a year,0,no pressure after work as a student,same paid per hour no matter what kind of part time work,,5.0,,,,,,,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,27 January 2020,10:10:40,City U HK, Corporate Support Function,Kon Hang,"27 January 2020
""City U HK""
3.0
★★★★★
Former Employee ",full-time, more than 3 years,0,very good salary and bonus and end of contract,too much bureaucracy and inability to judge quality of research,reduce bureaucracy and be sincerely concerned about research and education,3.0,,,,,,,Doesn't Recommend,,No Opinion of CEO,,,
0,0,1,12 January 2020,22:47:24,Research Assistant,,,"12 January 2020
""Research Assistant""
3.0
★★★★★
Current Employee ",full-time,,0,Acceptable Salary,"harsh policy, not for everyone",,3.0,4.0,2.0,,2.0,2.0,2.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,28 December 2019,16:45:10,"City U of HK, RA", Research Assistant,Hong Kong,"28 December 2019
""City U of HK, RA""
4.0
★★★★★
Former Employee ",full-time, less than a year,0,The team I was in was in a pretty good atmosphere. I like my supervisor a lot.,Not easy to get good publications... I won't recommend going there for a gap year unless you're in EM Waves.,,4.0,,,,,,,,,,,,
0,0,0,5 December 2019,02:33:18,Research in neuroscience, Ph D Student,Hong Kong,"5 December 2019
""Research in neuroscience""
5.0
★★★★★
Former Employee ",full-time, more than 3 years,0,City University has well-equipped laboratories that facilitate top-notch international research standards.,"It is located in a very busy city so if you are a person that enjoys quiet environments, this might pose a little problem for you.",,5.0,4.0,4.0,,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,26 November 2019,22:57:06,Research facilities, Postdoctoral Fellow,,"26 November 2019
""Research facilities""
5.0
★★★★★
Current Employee ",full-time,,0,Lates equipment and facilities in labs,no cons in my view,,5.0,4.0,4.0,,5.0,4.0,4.0,,,,,,
